LMK_KEY,ADDRESS1,ADDRESS2,ADDRESS3,POSTCODE,BUILDING_REFERENCE_NUMBER,CURRENT_OPERATIONAL_RATING,YR1_OPERATIONAL_RATING,YR2_OPERATIONAL_RATING,OPERATIONAL_RATING_BAND,ELECTRIC_CO2,HEATING_CO2,RENEWABLES_CO2,PROPERTY_TYPE,INSPECTION_DATE,LOCAL_AUTHORITY,CONSTITUENCY,COUNTY,LODGEMENT_DATE,MAIN_BENCHMARK,MAIN_HEATING_FUEL,OTHER_FUEL,SPECIAL_ENERGY_USES,RENEWABLE_SOURCES,TOTAL_FLOOR_AREA,ANNUAL_THERMAL_FUEL_USAGE,TYPICAL_THERMAL_FUEL_USAGE,ANNUAL_ELECTRICAL_FUEL_USAGE,TYPICAL_ELECTRICAL_FUEL_USAGE,RENEWABLES_FUEL_THERMAL,RENEWABLES_ELECTRICAL,YR1_ELECTRICITY_CO2,YR2_ELECTRICITY_CO2,YR1_HEATING_CO2,YR2_HEATING_CO2,YR1_RENEWABLES_CO2,YR2_RENEWABLES_CO2,AIRCON_PRESENT,AIRCON_KW_RATING,ESTIMATED_AIRCON_KW_RATING,AC_INSPECTION_COMMISSIONED,BUILDING_ENVIRONMENT,BUILDING_CATEGORY,ADDRESS,LOCAL_AUTHORITY_LABEL,CONSTITUENCY_LABEL,POSTTOWN,NOMINATED_DATE,OR_ASSESSMENT_END_DATE,LODGEMENT_DATETIME,OCCUPANCY_LEVEL
19bd653f19fc21ef283899933d479a1a0a0667b53f0d6d7bbb605d09590d859a,SANDHURST JUNIOR SCHOOL,MINARD ROAD,LONDON,SE6 1NW,10000875904,113.0,89.0,93.0,E,90.0,85.0,0.0,Schools And Seasonal Public Buildings,2020-11-23,E09000023,E14000787,,2020-11-23,Schools And Seasonal Public Buildings,Natural Gas,,,,3233,136,135,51,40,0,0.0,71.0,71.0,68.0,77.0,0.0,0.0,N,,,4.0,Heating and Natural Ventilation,S3; ,"SANDHURST JUNIOR SCHOOL, MINARD ROAD, LONDON",Lewisham,Lewisham East,LONDON,2020-12-01,2020-09-30,2020-11-23,Standard Occupancy
8fd91a7c683597bf8928656a7179e7b84bb63e97491c5fcb07820c2b22a018c8,Rushey Green Primary School,32-36 Culverley Road,,SE6 2LA,10000875821,78.0,91.0,91.0,D,104.0,45.0,26.0,Schools And Seasonal Public Buildings,2020-12-03,E09000023,E14000787,,2020-12-03,Schools And Seasonal Public Buildings,Natural Gas,,,,3989,58,134,48,40,0,20.3,129.0,127.0,46.0,53.0,12.0,21.0,Y,,2.0,4.0,Mixed-mode with Natural Ventilation,S3; ,"Rushey Green Primary School, 32-36 Culverley Road",Lewisham,Lewisham East,LONDON,2020-12-31,2020-10-31,2020-12-03,Standard Occupancy
76e51e8366c83208dfb924c330cc074d0d6cc0a4dd1c6cecbdf4d171cd80f789,Dalmain Primary School,Grove Close,,SE23 1AS,10000871219,92.0,99.0,104.0,D,51.0,42.0,0.0,Schools And Seasonal Public Buildings,2020-12-17,E09000023,E14000789,,2020-12-17,Schools And Seasonal Public Buildings,Natural Gas,,,,2107,102,134,44,40,0,0.0,55.0,57.0,45.0,51.0,0.0,0.0,N,,,4.0,Heating and Natural Ventilation,S3; ,"Dalmain Primary School, Grove Close",Lewisham,"Lewisham, Deptford",LONDON,2020-11-28,2020-10-01,2020-12-17 00:00:00,Standard Occupancy
f7a9917475ca21affd0ecca0966489a9ffa19e8a419b11356034a38013dacf5a,SPORTS CENTRE,Forest Hill Secondary School,Dacres Road,SE23 2XN,664287090001,57.0,67.0,77.0,C,53.0,38.0,0.0,Dry Sports And Leisure Facility,2020-12-22,E09000023,E14000788,,2020-12-22,Dry Sports And Leisure Facility,Natural Gas,,,,1445,136,294,66,95,0,0.0,65.0,86.0,40.0,39.0,0.0,0.0,Y,,2.0,3.0,Heating and Mechanical Ventilation,H8; ,"SPORTS CENTRE, Forest Hill Secondary School, Dacres Road",Lewisham,Lewisham West and Penge,LONDON,2020-07-31,2020-05-31,2020-12-22 00:00:00,Standard Occupancy
0e3cdbe1a62595aedce21b8406f97f21de20a49ec5cc602ccec2eb1f4cfbdc67,CHURCHDOWN SITE,Bonus Pastor RC School,Winlaton Road,BR1 5PZ,10000870798,127.0,,,F,142.0,85.0,0.0,Schools And Seasonal Public Buildings,2020-09-02,E09000023,E14000787,,2021-03-08,Schools And Seasonal Public Buildings,Natural Gas,,,,3687,119,136,70,40,0,0.0,,,,,,,Y,58.0,,1.0,Heating and Mechanical Ventilation,S3; ,"CHURCHDOWN SITE, Bonus Pastor RC School, Winlaton Road",Lewisham,Lewisham East,BROMLEY,2020-05-31,2020-03-31,2021-03-08 11:59:42,Standard Occupancy
23f0ca83b45bfe1162a2e409ee387189ccb10aad49a78ff8a3af80c1eb4b3fc2,ST JAMES' HATCHAM BUILDING,Former St. James' Church,St James's,SE14 6AD,769097700001,57.0,85.0,59.0,C,68.0,17.0,0.0,University Campus,2018-02-11,E09000023,E14000789,,2021-02-25,University Campus,Natural Gas,,,,1724,50,218,72,80,0,0.0,79.0,76.0,48.0,13.0,0.0,0.0,N,,,4.0,Heating and Natural Ventilation,S4; ,"ST JAMES' HATCHAM BUILDING, Former St. James' Church, St James's",Lewisham,"Lewisham, Deptford",LONDON,2021-02-28,2021-01-25,2021-02-25 16:45:17,Standard Occupancy
32d9b076589cb30bccd91dd7fade8303ce4a0032127e655d4a7ceeabd9d276eb,Paxton building,Kelvin Grove primary school,Kelvin Grove,SE26 6BB,10000875127,61.0,,,C,11.0,23.0,0.0,Schools And Seasonal Public Buildings,2021-03-16,E09000023,E14000788,,2021-03-16,Schools And Seasonal Public Buildings,Natural Gas,,,,1149,101,137,18,40,0,0.0,,,,,,,N,,,4.0,Heating and Natural Ventilation,S3; ,"Paxton building, Kelvin Grove primary school, Kelvin Grove",Lewisham,Lewisham West and Penge,LONDON,2021-04-01,2021-01-31,2021-03-16 16:37:06,Standard Occupancy
54bcf6d0e2cfb9a76c16cfc724dcd1f11877955017295c09c92ac7e967c7c908,Lewisham Fire Station,249-259 Lewisham High Street,Lewisham,SE13 6NH,10000873503,49.0,50.0,50.0,B,61.0,62.0,17.0,Emergency Services; General Office,2020-12-01,E09000023,E14000789,,2021-01-04,Emergency Services,Natural Gas,,,,2624,121,276,43,77,0,22.4,66.0,65.0,62.0,66.0,15.0,40.0,N,,,4.0,Heating and Natural Ventilation,S9; C1; ,"Lewisham Fire Station, 249-259 Lewisham High Street, Lewisham",Lewisham,"Lewisham, Deptford",LONDON,2021-02-01,2020-11-30,2021-01-27 23:41:04,Standard Occupancy
5e478634a2dc6449e2d69d52497482048ee79d84c48aa63feaed36cf2da3cfa8,,Loring Hall,St. James',SE14 6AD,817302320000,47.0,58.0,56.0,B,179.0,156.0,0.0,General Accommodation,2018-02-11,E09000023,E14000789,,2021-02-25,General Accommodation,Natural Gas,,,,8309,97,274,39,60,0,0.0,222.0,196.0,196.0,208.0,0.0,0.0,N,,,4.0,Heating and Natural Ventilation,S8; ,"Loring Hall, St. James'",Lewisham,"Lewisham, Deptford",LONDON,2021-02-28,2021-01-31,2021-02-25 16:26:56,Standard Occupancy
75e5b7db6d3fd9ad86e099a0d9033d48b52243279df01f4eb7187e0c816030e9,Fairlawn Primary School,Honor Oak Road,,SE23 3SB,10000871798,119.0,132.0,140.0,E,36.0,75.0,0.0,Schools And Seasonal Public Buildings,2021-01-13,E09000023,E14000788,,2021-01-13,Schools And Seasonal Public Buildings,Natural Gas,,,,1932,199,134,34,40,0,0.0,44.0,45.0,79.0,88.0,0.0,0.0,Y,,2.0,4.0,Heating and Natural Ventilation,S3; ,"Fairlawn Primary School, Honor Oak Road",Lewisham,Lewisham West and Penge,LONDON,2020-10-29,2020-07-31,2021-01-13 12:09:04,Standard Occupancy
9f4776619a759244fb35324bcf3ea0283051208a8f3b42b0ad5e399895b24878,BUILDING 1,Prendergast Hilly Fields College,Hilly Fields,SE4 1LE,10000870292,131.0,136.0,99.0,F,74.0,73.0,0.0,Schools And Seasonal Public Buildings,2021-01-28,E09000023,E14000789,,2021-03-23,Schools And Seasonal Public Buildings,Natural Gas,,,,1765,214,161,77,59,0,0.0,78.0,78.0,77.0,32.0,0.0,0.0,Y,,2.0,5.0,Heating and Mechanical Ventilation,S3; ,"BUILDING 1, Prendergast Hilly Fields College, Hilly Fields",Lewisham,"Lewisham, Deptford",LONDON,2021-01-28,2020-12-31,2021-03-23 13:24:35,Extended Occupancy
ff7557d7185afc9e31287cda93fe0ab17d6a2d2d31c2f500b77d4e2b52128059,STUDENTS' UNION,"Goldsmiths, University of London",8 Lewisham Way,SE14 6NW,673096560007,62.0,76.0,94.0,C,37.0,35.0,0.0,University Campus,2018-02-11,E09000023,E14000789,,2021-02-18,University Campus,Natural Gas,,,,1341,135,219,50,80,0,0.0,50.0,61.0,38.0,49.0,0.0,0.0,Y,,1.0,4.0,Heating and Natural Ventilation,S4; ,"STUDENTS' UNION, Goldsmiths, University of London, 8 Lewisham Way",Lewisham,"Lewisham, Deptford",LONDON,2021-02-28,2021-01-31,2021-02-25 17:02:55,Standard Occupancy
0c3727f3d50f89ea884ba4df10804aca0002458e81cc867b12266cfa90e86bb0,JUNIOR BUILDING,Elfrida Primary School,Elfrida Crescent,SE6 3EN,933912030003,76.0,89.0,100.0,D,32.0,39.0,0.0,Schools And Seasonal Public Buildings,2021-04-28,E09000023,E14000788,,2021-04-28,Schools And Seasonal Public Buildings,Natural Gas,,,,1918,104,134,30,40,0,0.0,37.0,38.0,44.0,56.0,0.0,0.0,N,,,4.0,Heating and Natural Ventilation,S3; ,"JUNIOR BUILDING, Elfrida Primary School, Elfrida Crescent",Lewisham,Lewisham West and Penge,LONDON,2021-01-31,2020-10-31,2021-04-28 18:43:18,Standard Occupancy
0c8042b6804336c9a973bbadc1bf7ba8cd0584d1f7035e3fbec17b4f53ab46fb,MCWILLIAM BUILDING,Lewisham College,2 Deptford Church Street,SE8 4RZ,801383750001,138.0,141.0,131.0,F,124.0,171.0,0.0,Workshop,2021-06-01,E09000023,E14000789,,2021-06-11,Workshop,Natural Gas,,,,4019,220,174,56,35,0,0.0,129.0,139.0,189.0,157.0,0.0,0.0,Y,,2.0,1.0,Heating and Natural Ventilation,W3; ,"MCWILLIAM BUILDING, Lewisham College, 2 Deptford Church Street",Lewisham,"Lewisham, Deptford",LONDON,2021-06-01,2021-05-31,2021-06-11 13:51:27,Standard Occupancy
199fc489e79e543db234f162de01ed6bf0b0079dc0363d36208479bbd10e5bad,BLOCK E & F,Prendergast Vale School,Elmira Street,SE13 7BN,10000879535,120.0,,,E,83.0,69.0,0.0,Schools And Seasonal Public Buildings,2021-05-24,E09000023,E14000789,,2021-05-28,Schools And Seasonal Public Buildings,Natural Gas,,,,2583,137,139,58,40,0,0.0,,,,,,,Y,,2.0,1.0,Mixed-mode with Natural Ventilation,S3; ,"BLOCK E & F, Prendergast Vale School, Elmira Street",Lewisham,"Lewisham, Deptford",London,2021-05-31,2021-04-01,2021-05-28 16:30:39,Standard Occupancy
5c0fd3a869bd88f3520f4d10ba40875c2adbffae88fa903e20c9bdd17678b102,BLOCK B,Athelney Primary School,Athelney Street,SE6 3LD,657974880002,83.0,94.0,94.0,D,27.0,35.0,0.0,Schools And Seasonal Public Buildings; Swimming Pool Centre,2021-04-28,E09000023,E14000788,,2021-04-28,Schools And Seasonal Public Buildings,Natural Gas,,,,1134,158,188,43,52,0,0.0,28.0,25.0,42.0,47.0,0.0,0.0,N,,,4.0,Heating and Natural Ventilation,S3; H6; ,"BLOCK B, Athelney Primary School, Athelney Street",Lewisham,Lewisham West and Penge,LONDON,2020-12-24,2020-10-31,2021-04-28 19:11:19,Standard Occupancy
7e4507a9b9aea3c03b1c00cd62ec437a28f1e14b4be81d8af665ca4f933d3d26,FOO,Lewisham Hospital,Lewisham High Street,SE13 6LH,299964220009,96.0,105.0,107.0,D,213.0,717.0,0.0,Hospital - Clinical And Research,2021-06-04,E09000023,E14000789,,2021-06-11,Hospital - Clinical And Research,Natural Gas,,,,7781,475,389,50,90,0,0.0,655.0,667.0,352.0,345.0,0.0,0.0,Y,,2.0,3.0,Heating and Mechanical Ventilation,S6; ,"FOO, Lewisham Hospital, Lewisham High Street",Lewisham,"Lewisham, Deptford",LONDON,2021-05-31,2021-03-31,2021-06-11 11:02:40,Standard Occupancy
9266cbd73f0267cbe4ed36a077152541df4f56d6bb57b27f270515d58a320054,KEN LANGLEY BUILDING,Lewisham College,2 Deptford Church Street,SE8 4RZ,801383750002,82.0,88.0,82.0,D,113.0,157.0,0.0,University Campus,2021-06-11,E09000023,E14000789,,2021-06-11,University Campus,Natural Gas,,,,3665,220,232,56,80,0,0.0,118.0,126.0,172.0,143.0,0.0,0.0,Y,,2.0,1.0,Air Conditioning,S4; ,"KEN LANGLEY BUILDING, Lewisham College, 2 Deptford Church Street",Lewisham,"Lewisham, Deptford",LONDON,2021-06-01,2021-05-31,2021-06-11 13:49:04,Standard Occupancy
9a985eed6f2a49019f13eb023b83fc201f93446727968888142ab0ebdc69ba7c,JOO,Lewisham Hospital,Lewisham High Street,SE13 6LH,299964220011,162.0,176.0,179.0,G,51.0,170.0,0.0,General Office,2021-06-04,E09000023,E14000789,,2021-06-11,General Office,Natural Gas,,,,1849,475,111,50,95,0,0.0,156.0,159.0,84.0,82.0,0.0,0.0,Y,,2.0,3.0,Heating and Mechanical Ventilation,C1; ,"JOO, Lewisham Hospital, Lewisham High Street",Lewisham,"Lewisham, Deptford",LONDON,2021-05-31,2021-03-31,2021-06-11 11:19:29,Standard Occupancy
c924bbfd939f2126f449a17a6d3466aab7610645df1f0a4f57d2c1e23a98dace,Drumbeat School,Roundtable Road,,BR1 5LE,10000880194,95.0,92.0,,D,75.0,60.0,0.0,Schools And Seasonal Public Buildings,2021-01-05,E09000023,E14000787,,2021-04-07,Schools And Seasonal Public Buildings,Natural Gas,,,,2928,106,136,47,40,0,0.0,110.0,,79.0,,9.0,,Y,19.0,,1.0,Mixed-mode with Natural Ventilation,S3; ,"Drumbeat School, Roundtable Road",Lewisham,Lewisham East,Bromley,2020-05-31,2020-03-31,2021-04-07 09:42:33,Standard Occupancy
d3397683a3fe6fec4e04994cb3b67de9c2e9b12f512ce5c292d43dbb5b2ff56e,Lewisham Primary Care N H S Trust,"Lee Health Centre, 2 Handen Road",,SE12 8NP,10000880980,82.0,90.0,89.0,D,39.0,33.0,0.0,Clinic,2021-06-11,E09000023,E14000787,,2021-06-17,Clinic,Natural Gas,,,,1179,145,185,60,70,0,0.0,43.0,47.0,35.0,31.0,0.0,0.0,Y,,1.0,4.0,Heating and Natural Ventilation,S5; ,"Lewisham Primary Care N H S Trust, Lee Health Centre, 2 Handen Road",Lewisham,Lewisham East,LONDON,2021-05-31,2021-03-31,2021-06-17 11:14:25,Standard Occupancy
d6823e75ef742b09dcda083d2763ae69980c463cbd64fa198e00667644dd12bd,VOO,Lewisham Hospital,Lewisham High Street,SE13 6LH,299964220016,162.0,176.0,179.0,G,29.0,99.0,0.0,General Office,2021-06-04,E09000023,E14000789,,2021-06-11,General Office,Natural Gas,,,,1075,475,111,50,95,0,0.0,90.0,92.0,49.0,48.0,0.0,0.0,N,,,4.0,Heating and Natural Ventilation,C1; ,"VOO, Lewisham Hospital, Lewisham High Street",Lewisham,"Lewisham, Deptford",LONDON,2021-05-31,2021-03-31,2021-06-11 11:33:09,Standard Occupancy
25347040922009110616252532900110,,Drumbeat School (Brockley),Revelon Road,SE4 2PR,137045210000,156,,,G,38,89,,Schools And Seasonal Public Buildings,2009-10-19,E09000023,E14000789,Greater London Authority,2009-11-06,Schools And Seasonal Public Buildings,Natural Gas,,,,1615,284,146,43,40,0,0,,,,,,,Yes,,2,3,Heating and Mechanical Ventilation,S3;,"Drumbeat School (Brockley), Revelon Road",Lewisham,"Lewisham, Deptford",LONDON,2009-10-19,2009-07-20,2009-11-06 16:25:25,
52974310062016051011025534050116,BLOCK AF,Sedgehill School,Sedgehill Road,SE6 3QW,137613490006,99,112,105,D,227,110,0,Schools And Seasonal Public Buildings,2016-05-09,E09000023,E14000788,Greater London Authority,2016-05-10,Schools And Seasonal Public Buildings,Natural Gas,,,,7170,87,131,57,40,0,0,263,253,126,113,13,4,Yes,,2,4,Heating and Natural Ventilation,S3;,"BLOCK AF, Sedgehill School, Sedgehill Road",Lewisham,Lewisham West and Penge,LONDON,2016-05-01,2016-03-31,2016-05-10 11:02:55,Standard Occupancy
42119800022013071216205333070120,,Ashmead Primary School,Ashmead Road,SE8 4DX,235401360000,105,117,,E,49,24,0,Schools And Seasonal Public Buildings,2012-03-09,E09000023,E14000789,Greater London Authority,2013-07-12,Schools And Seasonal Public Buildings,Natural Gas,,,,1422,87,140,63,40,0,0,60,,23,,4,,Yes,,2,3,Heating and Natural Ventilation,S3;,"Ashmead Primary School, Ashmead Road",Lewisham,"Lewisham, Deptford",LONDON,2013-01-31,2012-11-01,2013-07-12 16:20:53,Standard Occupancy
2317710022020061917275427960120,,Lewisham Primary Care N H S Trust,"Lee Health Centre, 2 Handen Road",SE12 8NP,228615710000,90,89,,D,43,35,0,Clinic,2020-06-19,E09000023,E14000787,Greater London Authority,2020-06-19,Clinic,Natural Gas,,,,1179,153,181,67,70,0,0,47,,31,,0,,Yes,,1,4,Heating and Natural Ventilation,S5;,"Lewisham Primary Care N H S Trust, Lee Health Centre, 2 Handen Road",Lewisham,Lewisham East,LONDON,2020-05-31,2020-03-31,2020-06-19 17:27:54,Standard Occupancy
29121040062013031911283446970120,,St. Josephs RC School,Crossfield Street,SE8 3PH,243646640000,97,92,97,D,41,45,0,Schools And Seasonal Public Buildings,2013-03-19,E09000023,E14000789,Greater London Authority,2013-03-19,Schools And Seasonal Public Buildings,Natural Gas,,,,1810,128,140,42,40,0,0,40,45,43,45,0,0,Yes,,1,5,Heating and Natural Ventilation,S3;,"St. Josephs RC School, Crossfield Street",Lewisham,"Lewisham, Deptford",LONDON,2012-12-01,2012-10-27,2013-03-19 11:28:34,Standard Occupancy
33244561022020062112553692960122,KOO,Lewisham Hospital,Lewisham High Street,SE13 6LH,299964220012,105,107,93,E,740,398,0,Hospital - Clinical And Research,2020-06-19,E09000023,E14000789,Greater London Authority,2020-06-21,Hospital - Clinical And Research,Natural Gas,,,,8792.05,233,381,153,90,0,0,754,664,390,363,0,0,Yes,,2,3,Heating and Natural Ventilation,S6;,"KOO, Lewisham Hospital, Lewisham High Street",Lewisham,"Lewisham, Deptford",LONDON,2020-05-31,2020-03-31,2020-06-21 12:55:36,Standard Occupancy
33243660022020062112474892960123,DOB,Lewisham Hospital,Lewisham High Street,SE13 6LH,299964220003,176,179,128,G,122,66,0,General Office,2020-06-19,E09000023,E14000789,Greater London Authority,2020-06-21,General Office,Natural Gas,,,,1447.5,233,109,153,95,0,0,124,78,64,59,0,0,Yes,,2,3,Heating and Natural Ventilation,C1;,"DOB, Lewisham Hospital, Lewisham High Street",Lewisham,"Lewisham, Deptford",LONDON,2020-05-31,2020-03-31,2020-06-21 12:47:48,Standard Occupancy
33244961062020062113013792960126,VOO,Lewisham Hospital,Lewisham High Street,SE13 6LH,299964220016,176,179,158,G,90,49,0,General Office,2020-06-19,E09000023,E14000789,Greater London Authority,2020-06-21,General Office,Natural Gas,,,,1075.15,233,109,153,95,0,0,92,81,48,44,0,0,No,,,4,Heating and Natural Ventilation,C1;,"VOO, Lewisham Hospital, Lewisham High Street",Lewisham,"Lewisham, Deptford",LONDON,2020-05-31,2020-03-31,2020-06-21 13:01:37,Standard Occupancy
33245061062017041316165792990127,BOC,Lewisham Hospital,Lewisham High Street,SE13 6LH,299964220017,75,84,132,C,88,66,0,Hospital - Clinical And Research,2017-01-19,E09000023,E14000789,Greater London Authority,2017-04-13,Hospital - Clinical And Research,Natural Gas,,,,1626.05,209,392,99,90,0,0,91,103,74,55,0,0,No,,,4,Heating and Natural Ventilation,S6;,"BOC, Lewisham Hospital, Lewisham High Street",Lewisham,"Lewisham, Deptford",LONDON,2017-03-16,2017-01-01,2017-04-13 16:16:57,Standard Occupancy
1608930022020061917362921960130,,Community Health South London N H S Trust,"Sydenham Green Health Centre, 26 Holmshaw Close",SE26 4TG,328935110000,135,126,,F,69,48,0,Clinic,2020-06-19,E09000023,E14000788,Greater London Authority,2020-06-19,Clinic,Natural Gas,,,,1179,209,181,107,70,0,0,65,,46,,0,,Yes,38,,1,Heating and Natural Ventilation,S5;,"Community Health South London N H S Trust, Sydenham Green Health Centre, 26 Holmshaw Close",Lewisham,Lewisham West and Penge,LONDON,2020-05-31,2020-03-31,2020-06-19 17:36:29,Standard Occupancy
25723300922009110616172815900140,,Tidemill Primary School,Frankham Street,SE8 4RN,413003570000,96,,,D,52,37,,Schools And Seasonal Public Buildings,2009-10-19,E09000023,E14000789,Greater London Authority,2009-11-06,Schools And Seasonal Public Buildings,Natural Gas,,,,1823,104,146,52,40,0,0,,,,,,,No,,,5,Heating and Natural Ventilation,S3;,"Tidemill Primary School, Frankham Street",Lewisham,"Lewisham, Deptford",LONDON,2009-10-19,2009-08-30,2009-11-06 16:17:28,
69638820062015081910482334980140,,Prendergast Vale College,Elmira Street,SE13 7BN,432225470000,104,121,,E,353,111,0,Schools And Seasonal Public Buildings,2015-08-19,E09000023,E14000789,Greater London Authority,2015-08-19,Schools And Seasonal Public Buildings,District Heating,,,,9125,67,138,70,40,0,0,348,,177,,0,,Yes,,2,4,Heating and Natural Ventilation,S3;,"Prendergast Vale College, Elmira Street",Lewisham,"Lewisham, Deptford",LONDON,2015-08-01,2015-06-29,2015-08-19 10:48:23,Standard Occupancy
27960660962018121915431386920140,,Forster Park Primary School,Boundfield Road,SE6 1PQ,485469690000,62,75,78,C,67,86,0,Schools And Seasonal Public Buildings,2018-12-19,E09000023,E14000787,Greater London Authority,2018-12-19,Schools And Seasonal Public Buildings,Natural Gas,,,,4985.16,89,142,25,40,0,0,107,105,73,80,0,0,No,,,4,Heating and Natural Ventilation,S3;,"Forster Park Primary School, Boundfield Road",Lewisham,Lewisham East,LONDON,2018-12-30,2018-10-31,2018-12-19 15:43:13,Standard Occupancy
8446820062010042018124451940170,,208 Lewisham High Street,,SE13 6JP,757026130000,9999,200,,G,63,26,0,General Office,2010-04-19,E09000023,E14000789,Greater London Authority,2010-04-20,General Office,Grid Supplied Electricity,,,,1211,227,113,190,95,0,0,63,,60,,0,,Yes,,2,4,Air Conditioning,C1;,208 Lewisham High Street,Lewisham,"Lewisham, Deptford",LONDON,2010-04-21,2010-04-21,2010-04-20 18:12:44,
9417100962014110514310137200170,,Rangefield Primary School,Rangefield Road,BR1 4RP,734707710000,108,112,104,E,78,58,0,Schools And Seasonal Public Buildings,2014-10-29,E09000023,E14000787,Greater London Authority,2014-11-05,Schools And Seasonal Public Buildings,Natural Gas,,,,2657.2,113,132,53,40,0,0,88,80,67,46,0,0,Yes,,2,4,Heating and Natural Ventilation,S3;,"Rangefield Primary School, Rangefield Road",Lewisham,Lewisham East,BROMLEY,2014-10-30,2014-09-01,2014-11-05 14:31:01,Standard Occupancy
14680961032009042310494197000009,,Bonus Pastor Catholic College,Winlaton Road,BR1 5PZ,693706510000,122,,,E,59,97,,Schools and seasonal public buildings,2009-04-01,E09000023,E14000787,Greater London Authority,2009-04-23,Schools and seasonal public buildings,Natural Gas,,Not applicable,Not applicable,2531.5,198,149,42,40,0,0,,,,,,,,,,,Heating and Natural Ventilation,S3;,"Bonus Pastor Catholic College, Winlaton Road",Lewisham,Lewisham East,BROMLEY,2009-04-01,2009-02-10,2009-04-23 10:49:41,
9569380022009012311481152710010,,Marvels Lane Primary School,Riddons Road,SE12 9RA,153385200000,77,,,D,17,36,,Schools and seasonal public buildings,2008-09-30,E09000023,E14000787,Greater London Authority,2009-01-23,Schools and seasonal public buildings,Natural Gas,,NONE,NONE,1385,133,140,22,40,0,0,,,,,,,,,,,Heating and Natural Ventilation,S3;,"Marvels Lane Primary School, Riddons Road",Lewisham,Lewisham East,LONDON,2008-09-01,2008-06-30,2009-01-23 11:48:11,
5489390502018090415182354200010,,Lewisham Reference Library,199-201 Lewisham High Street,SE13 6LG,150049250000,87,101,82,D,166,46,0,Cultural Activities,2018-09-04,E09000023,E14000789,Greater London Authority,2018-09-04,Cultural Activities,Natural Gas,,,,2696,89,205,112,91,0,0,169,152,80,46,0,0,Yes,,2,1,Heating and Mechanical Ventilation,H4;,"Lewisham Reference Library, 199-201 Lewisham High Street",Lewisham,"Lewisham, Deptford",LONDON,2018-01-01,2018-01-01,2018-09-04 15:18:23,Extended Occupancy
11859420142010011412273423300010,,Loring Hall,St. James',SE14 6AD,817302320000,56,55,,C,257,278,,Long term residential,2009-09-07,E09000023,E14000789,Greater London Authority,2010-01-14,Long term residential,Natural Gas,,,,8309,173,410,56,65,0,0,269,,242,,,,No,,,4,Heating and Natural Ventilation,S7;,"Loring Hall, St. James'",Lewisham,"Lewisham, Deptford",LONDON,2009-09-30,2009-07-31,2010-01-14 12:27:34,
515020642009100713394161700010,,The Horniman Museum & Gardens,100 London Road,SE23 3PQ,860762760000,192,162,,G,695,130,0,Cultural Activities; Restaurant,2009-09-09,E09000023,E14000788,Greater London Authority,2009-10-07,Cultural Activities,Natural Gas,,,,5525,122,200,229,71,0,0,557,,121,,0,,Yes,,2,4,Heating and Mechanical Ventilation,H4; H1;,"The Horniman Museum & Gardens, 100 London Road",Lewisham,Lewisham West and Penge,LONDON,2009-09-16,2009-08-29,2009-10-07 13:39:41,
