"date","geography","geography code","Rural Urban","Cars: All categories: Car or van availability; measures: Value","Cars: No cars or vans in household; measures: Value","Cars: 1 car or van in household; measures: Value","Cars: 2 cars or vans in household; measures: Value","Cars: 3 cars or vans in household; measures: Value","Cars: 4 or more cars or vans in household; measures: Value","Cars: sum of all cars or vans in the area; measures: Value"
"2011","E00010751","E00010751","Total",119,20,45,32,17,5,181
"2011","E00010776","E00010776","Total",131,7,44,57,21,2,229
"2011","E00010778","E00010778","Total",130,8,38,61,14,9,239
"2011","E00010780","E00010780","Total",126,11,51,50,9,5,198
"2011","E00010784","E00010784","Total",132,15,54,49,11,3,197
"2011","E00010761","E00010761","Total",136,22,66,28,14,6,189
"2011","E00010777","E00010777","Total",142,10,38,52,33,9,280
"2011","E00010779","E00010779","Total",109,5,23,55,18,8,220
"2011","E00010781","E00010781","Total",115,4,38,48,16,9,218
"2011","E00010764","E00010764","Total",128,10,45,56,16,1,209
"2011","E00010786","E00010786","Total",112,6,34,49,19,4,205
"2011","E00010789","E00010789","Total",118,5,32,64,15,2,213
"2011","E00010790","E00010790","Total",121,5,34,59,17,6,230
"2011","E00010732","E00010732","Total",116,11,54,42,7,2,167
"2011","E00010739","E00010739","Total",145,41,69,29,4,2,148
"2011","E00010753","E00010753","Total",121,26,61,28,5,1,138
"2011","E00010758","E00010758","Total",116,31,58,23,3,1,117
"2011","E00010759","E00010759","Total",109,15,52,35,5,2,145
"2011","E00010727","E00010727","Total",147,22,57,43,22,3,222
"2011","E00010729","E00010729","Total",148,68,39,30,8,3,135
"2011","E00010733","E00010733","Total",121,17,61,27,15,1,164
"2011","E00010738","E00010738","Total",130,28,57,32,10,3,164
"2011","E00010755","E00010755","Total",134,15,43,59,11,6,221
"2011","E00010728","E00010728","Total",127,43,53,27,4,0,119
"2011","E00010736","E00010736","Total",139,20,59,37,21,2,204
"2011","E00010746","E00010746","Total",126,5,31,57,23,10,255
"2011","E00010749","E00010749","Total",125,19,50,42,8,6,184
"2011","E00010756","E00010756","Total",118,38,59,18,3,0,104
"2011","E00010734","E00010734","Total",127,26,59,28,12,2,160
"2011","E00010740","E00010740","Total",138,26,64,38,8,2,173
"2011","E00010741","E00010741","Total",144,22,77,33,11,1,181
"2011","E00010742","E00010742","Total",120,43,46,20,11,0,119
"2011","E00010731","E00010731","Total",113,22,55,24,8,4,144
"2011","E00010745","E00010745","Total",149,28,67,41,10,3,191
"2011","E00010747","E00010747","Total",130,36,58,27,7,2,142
"2011","E00010750","E00010750","Total",129,18,60,41,7,3,178
"2011","E00010752","E00010752","Total",110,43,43,22,2,0,93
"2011","E00010735","E00010735","Total",128,45,57,21,5,0,114
"2011","E00010737","E00010737","Total",122,57,47,16,2,0,85
"2011","E00010754","E00010754","Total",120,26,65,19,10,0,133
"2011","E00010757","E00010757","Total",128,48,55,21,4,0,109
"2011","E00010763","E00010763","Total",132,7,47,57,14,7,233
"2011","E00010768","E00010768","Total",126,18,65,32,11,0,162
"2011","E00010782","E00010782","Total",114,13,35,55,8,3,181
"2011","E00010783","E00010783","Total",119,5,48,48,14,4,202
"2011","E00010762","E00010762","Total",165,32,96,28,5,4,184
"2011","E00010765","E00010765","Total",122,43,57,18,4,0,105
"2011","E00010766","E00010766","Total",169,47,97,24,0,1,149
"2011","E00010770","E00010770","Total",132,26,42,55,9,0,179
"2011","E00010785","E00010785","Total",112,24,61,22,4,1,121
"2011","E00010788","E00010788","Total",139,30,69,32,7,1,158
"2011","E00010772","E00010772","Total",142,32,71,31,6,2,160
"2011","E00010773","E00010773","Total",137,59,51,22,5,0,110
"2011","E00010775","E00010775","Total",127,41,65,16,3,2,115
"2011","E00010787","E00010787","Total",118,31,57,26,2,2,123
"2011","E00010760","E00010760","Total",110,6,50,45,7,2,170
"2011","E00010767","E00010767","Total",135,52,65,14,4,0,105
"2011","E00010769","E00010769","Total",134,5,38,57,22,12,274
"2011","E00010771","E00010771","Total",129,26,66,28,8,1,150
"2011","E00010774","E00010774","Total",130,9,32,65,17,7,244
"2011","E00010647","E00010647","Total",178,47,86,36,7,2,187
"2011","E00010648","E00010648","Total",123,28,60,29,5,1,137
"2011","E00010651","E00010651","Total",127,47,52,21,6,1,116
"2011","E00010656","E00010656","Total",140,31,57,40,11,1,175
"2011","E00010649","E00010649","Total",114,71,31,8,2,2,73
"2011","E00010650","E00010650","Total",111,71,25,13,2,0,57
"2011","E00010653","E00010653","Total",126,35,55,27,8,1,137
"2011","E00010654","E00010654","Total",137,31,69,32,4,1,150
"2011","E00010632","E00010632","Total",136,15,72,38,7,4,185
"2011","E00010633","E00010633","Total",130,24,63,31,11,1,162
"2011","E00010638","E00010638","Total",136,33,51,34,15,3,178
"2011","E00010652","E00010652","Total",144,26,58,47,13,0,191
"2011","E00010635","E00010635","Total",144,31,49,51,13,0,190
"2011","E00010640","E00010640","Total",126,23,52,35,15,1,171
"2011","E00010655","E00010655","Total",184,74,75,29,4,2,158
"2011","E00010657","E00010657","Total",128,23,58,34,6,7,174
"2011","E00010630","E00010630","Total",145,45,52,40,4,4,160
"2011","E00010634","E00010634","Total",120,17,54,32,14,3,173
"2011","E00010636","E00010636","Total",143,65,46,27,4,1,116
"2011","E00010639","E00010639","Total",119,28,46,32,10,3,163
"2011","E00010569","E00010569","Total",126,14,55,46,7,4,186
"2011","E00010573","E00010573","Total",148,6,60,55,18,9,261
"2011","E00010576","E00010576","Total",116,32,52,25,7,0,123
"2011","E00010581","E00010581","Total",127,15,50,52,9,1,185
"2011","E00010584","E00010584","Total",134,8,57,51,15,3,216
"2011","E00010571","E00010571","Total",135,8,53,56,12,6,229
"2011","E00010577","E00010577","Total",137,10,65,48,12,2,205
"2011","E00010578","E00010578","Total",136,10,46,59,15,6,235
"2011","E00010589","E00010589","Total",151,16,76,41,15,3,215
"2011","E00010575","E00010575","Total",135,13,57,48,14,3,208
"2011","E00010590","E00010590","Total",136,11,48,55,14,8,232
"2011","E00010591","E00010591","Total",134,18,67,41,5,3,176
"2011","E00010592","E00010592","Total",128,3,41,60,17,7,240
"2011","E00010593","E00010593","Total",121,15,51,40,12,3,179
"2011","E00010574","E00010574","Total",137,8,66,49,10,4,212
"2011","E00010587","E00010587","Total",128,11,45,60,8,4,205
"2011","E00010594","E00010594","Total",135,23,57,43,10,2,181
"2011","E00010595","E00010595","Total",142,14,61,45,18,4,221
"2011","E00010570","E00010570","Total",120,27,49,29,11,4,157
"2011","E00010572","E00010572","Total",135,18,58,41,15,3,197
"2011","E00010579","E00010579","Total",147,30,53,50,9,5,200
"2011","E00010580","E00010580","Total",132,40,51,34,4,3,143
"2011","E00010582","E00010582","Total",147,14,60,56,15,2,225
"2011","E00010954","E00010954","Total",130,35,62,27,2,4,138
"2011","E00010955","E00010955","Total",137,25,58,43,9,2,179
"2011","E00010958","E00010958","Total",106,35,51,14,6,0,97
"2011","E00010960","E00010960","Total",108,50,38,17,2,1,82
"2011","E00010961","E00010961","Total",104,54,35,12,3,0,68
"2011","E00010931","E00010931","Total",132,27,64,32,7,2,157
"2011","E00010934","E00010934","Total",128,31,69,25,3,0,128
"2011","E00010935","E00010935","Total",130,40,75,13,2,0,107
"2011","E00010937","E00010937","Total",119,22,65,24,3,5,145
"2011","E00010938","E00010938","Total",150,58,66,22,4,0,122
"2011","E00010956","E00010956","Total",135,58,66,11,0,0,88
"2011","E00010940","E00010940","Total",135,34,64,32,4,1,144
"2011","E00010949","E00010949","Total",135,28,57,41,6,3,169
"2011","E00010950","E00010950","Total",115,9,55,38,12,1,171
"2011","E00010952","E00010952","Total",105,28,38,32,6,1,124
"2011","E00010953","E00010953","Total",136,17,58,45,7,9,210
"2011","E00010962","E00010962","Total",135,36,60,24,8,7,161
"2011","E00010932","E00010932","Total",152,18,70,55,8,1,210
"2011","E00010945","E00010945","Total",119,4,34,52,26,3,228
"2011","E00010946","E00010946","Total",122,4,31,48,23,16,279
"2011","E00010947","E00010947","Total",108,4,38,48,15,3,192
"2011","E00010948","E00010948","Total",124,9,43,57,11,4,206
"2011","E00010631","E00010631","Total",127,21,61,39,5,1,158
"2011","E00010637","E00010637","Total",129,23,69,31,6,0,149
"2011","E00010642","E00010642","Total",113,13,56,31,12,1,158
"2011","E00010643","E00010643","Total",123,15,57,39,11,1,172
"2011","E00010641","E00010641","Total",123,43,55,18,6,1,113
"2011","E00010644","E00010644","Total",124,20,53,36,13,2,172
"2011","E00010645","E00010645","Total",111,18,52,37,3,1,139
"2011","E00010646","E00010646","Total",154,57,73,18,5,1,128
"2011","E00011001","E00011001","Total",136,25,59,39,10,3,181
"2011","E00011005","E00011005","Total",114,19,48,39,6,2,153
"2011","E00011006","E00011006","Total",123,26,60,26,8,3,148
"2011","E00011012","E00011012","Total",126,22,59,31,10,4,167
"2011","E00010993","E00010993","Total",107,29,49,22,5,2,116
"2011","E00010995","E00010995","Total",135,27,61,35,11,1,169
"2011","E00010997","E00010997","Total",121,20,60,30,9,2,155
"2011","E00011007","E00011007","Total",142,30,71,30,9,2,166
"2011","E00010996","E00010996","Total",138,31,55,37,13,2,180
"2011","E00010999","E00010999","Total",117,15,48,37,16,1,174
"2011","E00011018","E00011018","Total",118,13,65,36,4,0,149
"2011","E00011019","E00011019","Total",151,37,73,32,7,2,167
"2011","E00011150","E00011150","Total",153,34,77,31,9,2,174
"2011","E00011151","E00011151","Total",135,34,69,23,9,0,142
"2011","E00011153","E00011153","Total",150,40,69,30,10,1,163
"2011","E00011156","E00011156","Total",136,75,45,12,3,1,82
"2011","E00011171","E00011171","Total",135,29,67,30,9,0,154
"2011","E00011144","E00011144","Total",133,36,55,31,7,4,154
"2011","E00011148","E00011148","Total",114,31,51,25,4,3,125
"2011","E00011159","E00011159","Total",165,52,75,29,8,1,161
"2011","E00011165","E00011165","Total",170,93,61,11,3,2,102
"2011","E00011167","E00011167","Total",172,99,57,14,2,0,91
"2011","E00011158","E00011158","Total",133,41,59,26,6,1,133
"2011","E00011160","E00011160","Total",146,37,77,24,6,2,151
"2011","E00011161","E00011161","Total",135,43,52,28,10,2,148
"2011","E00011163","E00011163","Total",134,29,74,20,11,0,147
"2011","E00011145","E00011145","Total",121,35,51,25,9,1,133
"2011","E00011146","E00011146","Total",118,58,35,21,2,2,91
"2011","E00011152","E00011152","Total",132,53,50,24,4,1,115
"2011","E00011154","E00011154","Total",131,29,63,30,7,2,152
"2011","E00011166","E00011166","Total",108,60,38,7,2,1,62
"2011","E00011162","E00011162","Total",128,33,60,24,8,3,146
"2011","E00011164","E00011164","Total",121,38,63,17,2,1,107
"2011","E00011168","E00011168","Total",155,50,83,18,4,0,131
"2011","E00011169","E00011169","Total",178,64,81,26,7,0,154
"2011","E00010583","E00010583","Total",136,13,55,50,16,2,212
"2011","E00010585","E00010585","Total",147,11,61,52,21,2,236
"2011","E00010586","E00010586","Total",147,16,65,52,10,4,218
"2011","E00010588","E00010588","Total",145,10,70,51,14,0,214
"2011","E00010994","E00010994","Total",136,15,58,46,14,3,204
"2011","E00011008","E00011008","Total",148,27,54,48,14,5,216
"2011","E00011009","E00011009","Total",136,15,67,42,9,3,191
"2011","E00011013","E00011013","Total",150,32,59,46,10,3,193
"2011","E00011016","E00011016","Total",146,21,60,54,8,3,204
"2011","E00011017","E00011017","Total",171,18,73,65,12,3,251
"2011","E00010998","E00010998","Total",122,7,57,42,12,4,193
"2011","E00011002","E00011002","Total",119,18,58,27,12,4,164
"2011","E00011003","E00011003","Total",139,13,46,64,14,2,225
"2011","E00011011","E00011011","Total",128,21,58,38,8,3,170
"2011","E00011000","E00011000","Total",121,25,52,34,10,0,150
"2011","E00011004","E00011004","Total",154,47,64,34,7,2,162
"2011","E00011010","E00011010","Total",150,63,73,11,2,1,106
"2011","E00011014","E00011014","Total",164,88,66,9,1,0,87
"2011","E00011015","E00011015","Total",123,44,62,15,1,1,101
"2011","E00010902","E00010902","Total",128,19,64,34,8,3,168
"2011","E00010904","E00010904","Total",229,117,85,23,4,0,143
"2011","E00010907","E00010907","Total",128,24,63,31,7,3,158
"2011","E00010929","E00010929","Total",207,102,79,23,2,1,135
"2011","E00010930","E00010930","Total",103,63,28,10,1,1,55
"2011","E00010905","E00010905","Total",178,89,72,15,2,0,108
"2011","E00010908","E00010908","Total",145,99,40,5,1,0,53
"2011","E00010909","E00010909","Total",148,41,72,27,8,0,150
"2011","E00010910","E00010910","Total",180,61,95,12,10,2,157
"2011","E00010911","E00010911","Total",132,57,56,15,3,1,99
"2011","E00010923","E00010923","Total",148,18,78,34,17,1,202
"2011","E00010925","E00010925","Total",155,29,72,41,10,3,196
"2011","E00010926","E00010926","Total",154,42,81,28,3,0,146
"2011","E00171113","E00171113","Total",102,59,37,4,2,0,51
"2011","E00171117","E00171117","Total",123,45,55,14,7,2,112
"2011","E00010903","E00010903","Total",126,47,65,12,2,0,95
"2011","E00010912","E00010912","Total",144,50,73,17,3,1,120
"2011","E00010922","E00010922","Total",119,46,50,13,8,2,111
"2011","E00010927","E00010927","Total",139,42,69,26,2,0,127
"2011","E00010928","E00010928","Total",149,26,56,57,9,1,201
"2011","E00011147","E00011147","Total",136,23,69,41,2,1,161
"2011","E00011149","E00011149","Total",140,15,75,34,10,6,199
"2011","E00011155","E00011155","Total",131,20,73,28,9,1,160
"2011","E00011157","E00011157","Total",151,54,74,22,1,0,121
"2011","E00011170","E00011170","Total",121,41,45,29,5,1,126
"2011","E00010791","E00010791","Total",122,12,49,39,17,5,201
"2011","E00010809","E00010809","Total",131,55,56,13,6,1,104
"2011","E00010811","E00010811","Total",119,11,53,41,6,8,196
"2011","E00010813","E00010813","Total",90,12,51,22,5,0,110
"2011","E00010814","E00010814","Total",141,21,59,44,15,2,200
"2011","E00010816","E00010816","Total",125,18,57,41,8,1,168
"2011","E00010793","E00010793","Total",143,10,59,55,16,3,230
"2011","E00010794","E00010794","Total",124,5,55,46,8,10,219
"2011","E00010817","E00010817","Total",120,8,39,56,10,7,211
"2011","E00010818","E00010818","Total",114,15,39,39,18,3,184
"2011","E00010819","E00010819","Total",142,42,69,25,4,2,139
"2011","E00010842","E00010842","Total",154,42,79,28,4,1,151
"2011","E00010844","E00010844","Total",129,41,61,23,3,1,120
"2011","E00010846","E00010846","Total",133,30,64,27,12,0,154
"2011","E00010847","E00010847","Total",129,35,61,24,4,5,142
"2011","E00010821","E00010821","Total",137,23,51,45,13,5,200
"2011","E00010825","E00010825","Total",127,7,48,55,15,2,212
"2011","E00010843","E00010843","Total",129,16,55,44,12,2,189
"2011","E00010845","E00010845","Total",144,19,68,46,8,3,196
"2011","E00010933","E00010933","Total",129,5,42,64,14,4,229
"2011","E00010939","E00010939","Total",125,17,56,36,12,4,181
"2011","E00010951","E00010951","Total",126,16,61,33,13,3,182
"2011","E00010957","E00010957","Total",137,14,50,50,15,8,233
"2011","E00010959","E00010959","Total",121,11,54,46,9,1,177
"2011","E00010936","E00010936","Total",134,13,59,53,6,3,195
"2011","E00010941","E00010941","Total",129,30,58,34,7,0,147
"2011","E00010942","E00010942","Total",136,10,61,49,9,7,215
"2011","E00010943","E00010943","Total",188,56,96,30,5,1,175
"2011","E00010944","E00010944","Total",127,28,58,34,6,1,148
"2011","E00010969","E00010969","Total",121,27,57,30,3,4,143
"2011","E00010970","E00010970","Total",139,10,43,60,19,7,249
"2011","E00010971","E00010971","Total",128,12,68,42,5,1,171
"2011","E00010972","E00010972","Total",130,18,54,43,10,5,191
"2011","E00010973","E00010973","Total",120,62,44,13,1,0,73
"2011","E00010974","E00010974","Total",154,17,58,61,12,6,241
"2011","E00010977","E00010977","Total",165,30,90,36,8,1,190
"2011","E00010978","E00010978","Total",122,65,44,13,0,0,70
"2011","E00010979","E00010979","Total",158,58,74,22,2,2,135
"2011","E00010981","E00010981","Total",141,18,72,41,8,2,188
"2011","E00010849","E00010849","Total",127,27,57,28,10,5,170
"2011","E00010851","E00010851","Total",131,33,57,28,11,2,155
"2011","E00010852","E00010852","Total",153,63,55,27,7,1,134
"2011","E00010854","E00010854","Total",117,26,54,26,8,3,142
"2011","E00010853","E00010853","Total",117,34,45,28,7,3,134
"2011","E00010859","E00010859","Total",138,17,63,44,12,2,195
"2011","E00010870","E00010870","Total",114,19,53,27,11,4,157
"2011","E00010871","E00010871","Total",115,14,53,33,13,2,166
"2011","E00010857","E00010857","Total",121,26,49,43,3,0,144
"2011","E00010861","E00010861","Total",117,19,44,37,15,2,171
"2011","E00010865","E00010865","Total",116,52,42,18,4,0,90
"2011","E00010868","E00010868","Total",123,21,47,45,9,1,168
"2011","E00010855","E00010855","Total",128,38,55,28,5,2,134
"2011","E00010856","E00010856","Total",117,50,43,18,4,2,102
"2011","E00010858","E00010858","Total",124,39,48,31,5,1,130
"2011","E00010866","E00010866","Total",142,35,75,23,5,4,154
"2011","E00010860","E00010860","Total",143,16,77,41,8,1,187
"2011","E00010867","E00010867","Total",130,67,49,12,0,2,81
"2011","E00010869","E00010869","Total",154,27,73,47,5,2,191
"2011","E00010873","E00010873","Total",104,28,42,22,7,5,133
"2011","E00010803","E00010803","Total",125,11,61,39,11,3,199
"2011","E00010805","E00010805","Total",125,11,55,46,9,4,205
"2011","E00010806","E00010806","Total",102,32,48,18,3,1,100
"2011","E00010807","E00010807","Total",135,17,46,53,12,7,219
"2011","E00010808","E00010808","Total",129,21,60,36,10,2,170
"2011","E00010792","E00010792","Total",123,44,57,19,2,1,109
"2011","E00010796","E00010796","Total",119,18,58,34,6,3,156
"2011","E00010810","E00010810","Total",120,10,50,44,15,1,187
"2011","E00010812","E00010812","Total",135,13,60,42,18,2,206
"2011","E00010815","E00010815","Total",144,17,51,53,20,3,230
"2011","E00010797","E00010797","Total",132,17,72,37,3,3,167
"2011","E00010801","E00010801","Total",175,70,70,26,8,1,152
"2011","E00010802","E00010802","Total",145,24,66,42,10,3,192
"2011","E00010804","E00010804","Total",141,22,66,47,5,1,179
"2011","E00010795","E00010795","Total",124,8,51,50,9,6,205
"2011","E00010798","E00010798","Total",118,8,48,48,11,3,189
"2011","E00010799","E00010799","Total",127,9,49,47,18,4,216
"2011","E00010800","E00010800","Total",122,13,64,34,7,4,170
"2011","E00010677","E00010677","Total",208,96,90,18,3,1,139
"2011","E00010681","E00010681","Total",170,53,80,28,8,1,164
"2011","E00010682","E00010682","Total",146,58,76,11,1,0,101
"2011","E00010687","E00010687","Total",131,63,61,4,2,1,79
"2011","E00010689","E00010689","Total",129,52,69,8,0,0,85
"2011","E00010659","E00010659","Total",222,122,87,12,1,0,114
"2011","E00010671","E00010671","Total",152,67,68,15,1,1,105
"2011","E00010672","E00010672","Total",195,90,83,20,2,0,129
"2011","E00010676","E00010676","Total",160,63,73,22,2,0,123
"2011","E00010686","E00010686","Total",155,65,69,16,3,2,118
"2011","E00010906","E00010906","Total",162,52,59,43,6,2,171
"2011","E00010913","E00010913","Total",127,32,59,31,5,0,136
"2011","E00010914","E00010914","Total",132,29,78,21,3,1,136
"2011","E00010916","E00010916","Total",124,34,60,14,12,4,144
"2011","E00010921","E00010921","Total",137,47,64,20,5,1,123
"2011","E00010915","E00010915","Total",118,25,55,31,5,2,140
"2011","E00010917","E00010917","Total",144,23,80,31,8,2,174
"2011","E00010918","E00010918","Total",125,41,60,21,3,0,111
